N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
VLID_5822,Crime 2,2770.1929569,0,2954.2459989,1,0,0,2,94.680388768,0,2,168.97374702,3,No,0,5.5555555556,0,0.0054347826,,512.0000512,0,2,9,317.14537417,0,187.06816373,,1,4,23.260846361,3.7191975486,8423.4089602,No,,5,0,1431.4055566,55.156639341,1308.034526,0
VLID_5823,Crime 2,985.79770916,0,2457.6820227,2,0,1,4,169.13500706,0,2,299.76133652,8,No,0,0,1093.3333333,0.0054347826,0.464822252,248.0000248,0,1,11,880.64190986,1,213.28329463,0,2,2,0.4995009556,0.0329790442,1077.2922257,Yes,,1,0,6.6222401536,50.139843912,0,0
VLID_5824,Crime 2,,,,1,,2,7,84.854172394,1,2,,8,Yes,,,,,,92.0000092,,0,6,,,,,,,,,,No,,1,,,,,
VLID_5825,Crime 2,,,,2,1,3,5,97.469609048,2,3,4.7732696897,4,No,0,0,0,0.1086956522,,200.00002,1,1,4,,0,0.6522424912,1,0,0,,,12.579249686,No,,2,0,,,0,13
VLID_5826,Crime 1,147.77963351,0,,0,0,1,2,103.25183808,1,2,219.57040573,4,No,0,16.666666667,0,0.0260869565,31.994645248,88.0000088,0,0,12,,30,32.248373941,,1,,,1.0020502434,33.412600215,No,29.421019689,1,,89.428066612,55.162744116,698.12540401,1
VLID_5827,Crime 2,,,,3,0,1,2,96.939294968,1,4,,4,No,,0,,,,96.0000096,,1,7,,0,,,,0,,,0,No,,3,,,,,
VLID_5828,Crime 2,124.13678737,0,,7,0,2,8,45.038398916,0,5,290.21479714,4,No,0,0,0,0.0326086957,5.2260323345,150.000015,0,1,2,886.67370376,30,1.041079361,0,0,0,4.1713505271,0.1705516885,59.231427654,No,7.4759471528,4,0,22.59352523,50.949150999,0,0
VLID_5829,Crime 2,12.650581003,,,5,0,1,4,91.02735799,1,4,118.37708831,1,No,0,0,0,0.0434782609,,200.00002,0,1,1,0,0,0,0,0,1,,0.0887939979,28.262041289,No,,1,0,,0,0,
VLID_5830,Crime 1,232.1168402,,,3,0,3,6,15.7585379,0,2,68.735083532,3,No,0,0,0,0.0652173913,,176.0000176,0,3,2,,0,4.7663874358,,1,2,,,70.423988398,No,,3,0,,,48.671052131,9
VLID_5831,Crime 1,23.690226597,0,,8,0,1,2,33.530679007,3,1,210.02386635,7,No,0,0,0,0.0260869565,0,240.000024,0,1,13,374.28868483,0,21.88775283,0,0,0,14.518923863,0.0912169481,101.69052239,No,0,1,0,17.807704615,53.229844767,79.090459713,13
VLID_5832,Crime 1,,,,1,,0,7,147.73922231,2,3,,6,No,,,,,,31.20000312,,3,2,,,,,,,,,,Yes,,3,,,,,
VLID_5833,Crime 1,,0,,0,0,1,8,150.83353597,3,2,173.74701671,1,No,0,0,0,0.0217391304,,300.00003,0,1,12,5333.0581989,0,190.8938168,,,13,8.3392952361,2.1596953891,51.010343214,Yes,,1,,511.97150767,51.867801703,0,1
VLID_5834,Crime 2,234.58062376,2,,3,0,2,4,129.0513278,2,6,155.60859189,2,No,0,22.222222222,0,0.0130434783,34.38577003,240.000024,0,1,5,317.14537417,0,13.00722045,0,0,0,23.321414265,1.902443474,186.80681029,No,,1,0,371.40193937,62.343515273,1618.3124834,10
VLID_5835,Crime 2,165.83158618,,,0,2,1,3,88.645580899,1,5,109.78520286,4,No,1,0,0,0.1739130435,,440.000044,0,1,5,,0,2.897461836,,3,4,,,2567.2894936,No,,0,0,,,0,2
VLID_5836,Crime 2,,,,3,,4,5,29.06522201,1,4,,4,No,,,,,,168.0000168,,0,3,,,,,,,,,,Yes,,2,,,,,
VLID_5837,Crime 2,1066.2970991,0,2540.2478842,0,0,4,7,67.83702783,0,1,257.75656325,3,No,0,5.5555555556,1333.3333333,0.0072463768,10.760992689,140.000014,0,0,7,583.17923158,2,168.30364898,0,1,2,8.9026549495,2.074298738,1045.1672652,No,,1,1,260.32638184,54.193289935,0,2
VLID_5838,Crime 2,506.97084918,0,,2,0,1,2,189.69767356,1,0,211.93317422,2,No,0,0,0,0.0190217391,0.7195448461,100.00001,0,0,1,1559.6949182,0,16.7199854,0,2,3,0.7789574723,0.0957777955,253.00469906,No,1.4539973846,0,0,13.18883123,50.538307461,7.6048518955,9
VLID_5839,Crime 1,860.76069318,0,,2,0,1,1,169.54738884,1,0,183.29355609,2,No,0,0,0,0.0217391304,,156.0000156,0,1,3,,0,10.185017363,,2,4,,0.2936045517,371.86375121,Yes,20.304854437,1,0,40.12298446,53.630445669,69.964637439,6
VLID_5840,Crime 1,,,,6,,2,6,37.458141097,1,2,,2,No,,,,,,120.000012,,0,1,,,,,,,,,,Yes,,0,,,,,
VLID_5841,Crime 1,2957.9616929,0,,1,0,2,4,56.561239822,2,3,230.07159905,4,No,1,11.111111111,200,0.0217391304,21.169183777,560.000056,0,1,7,352.06628624,1,229.31340816,0,7,2,13.71035478,4.790619097,1199.4859346,No,33.78337399,0,2,2004.0902072,54.980039172,1289.7828815,11
VLID_5842,Crime 2,,0,,2,6,8,2,95.119829762,2,2,16.229116945,5,No,0,0,0,0.1376811594,,260.000026,0,0,7,317.14537417,0,11.715278592,0,0,8,40.646030191,0.142868545,160.19558917,No,,1,0,29.883554307,58.988482724,202.28906042,17
VLID_5843,Crime 2,,,,5,,1,2,32.689924082,2,3,,1,Yes,,,,,,128.0000128,,1,2,,,,,,,,,,No,,2,,,,,
VLID_5844,Crime 2,395.62678417,0,,4,0,3,4,14.299282841,1,1,174.70167064,5,No,0,5.5555555556,0,0.0217391304,0,204.0000204,0,3,6,351.11389773,0,41.091276947,0,2,1,20.45537266,1.6895229298,80.394942217,No,9.5112706962,2,0,287.4274823,54.605908863,1641.1270391,4
VLID_5845,Crime 2,611.87117255,0,2463.8463348,4,0,0,2,107.44703554,2,3,136.51551313,4,No,0,11.111111111,507.73333333,0.0260869565,,620.000062,0,1,7,317.78029984,0,74.180040251,,1,2,17.10397767,0.2879380443,725.79959538,No,,1,0,310.41055106,55.027541312,0,1
VLID_5846,Crime 2,,,,1,0,1,5,11.992071059,1,3,,7,No,,0,,,,8.0000008,,2,5,,0,,,,,,,0,No,,0,,,,,0
VLID_5847,Crime 2,232.02207929,0,,4,0,5,5,239.65929403,0,2,199.52267303,6,No,0,11.111111111,0,0.0108695652,,232.0000232,0,3,2,317.14537417,1,19.140808492,0,1,1,22.281325018,0.9257933359,26.148991473,No,16.756433273,2,0,175.57283769,55.150225338,77.569489334,1
VLID_5848,Crime 1,83.152695356,0,,5,0,2,2,22.12233006,1,0,155.60859189,3,No,0,5.5555555556,0,0.0108695652,16.231593039,500.00005,0,3,1,317.14537417,30,21.52400221,0,0,0,16.076813433,0.1832784976,17.003447738,No,,2,0,69.004855382,55.065932232,308.75698696,1
VLID_5849,Crime 2,307.97294576,0,,1,0,7,14,54.435654454,2,0,113.60381862,7,No,0,11.111111111,0,0,,200.00002,0,1,1,382.22525576,0,21.059906591,,0,2,20.329365118,1.1915688935,13.767840207,No,,4,0,199.39064261,54.678684694,355.90706871,0
VLID_5850,Crime 1,,,,2,2,2,4,60.994730972,0,5,63.007159905,9,Yes,,0,,,,76.0000076,,1,5,,0,,,0,1,,,0,No,,3,0,,,,
VLID_5851,Crime 2,,,,3,,7,1,70.471670876,2,1,,3,No,,,,,,9.20000092,,3,11,,,,,,,,,,No,,2,,,,,
VLID_5852,Crime 1,,,,6,3,7,3,11.279771377,2,2,,2,No,,0,,,,88.0000088,,1,0,,0,,,,,,,0,No,,0,,,,,
VLID_5853,Crime 2,,,,2,,1,1,86.653698146,0,3,,1,Yes,,,,,,68.0000068,,0,2,,,,,,,,,,Yes,,1,,,,,
VLID_5854,Crime 2,1369.2950973,0,,1,0,5,4,85.883366955,1,1,195.70405728,7,No,0,0,26.666666667,0.0043478261,,440.000044,0,1,8,,0,4.1643174439,,1,3,,0.1734309735,522.25346858,No,,1,0,58.041987229,52.441161743,0,7
VLID_5855,Crime 2,,,,4,0,6,3,26.76581156,1,0,110.7398568,2,No,,0,,,,60.000006,,2,2,,0,,,,,,,0,No,,1,,,,,12
VLID_5856,Crime 1,23.690226597,,,3,0,2,1,77.05818416,2,1,252.02863962,0,No,,0,,0.0217391304,,280.000028,0,2,3,,30,,,0,4,,,12.315118459,No,,1,0,,,,6
VLID_5857,Crime 2,965.61363609,0,,1,0,1,7,15.191562942,2,0,328.40095465,1,No,0,0,0,0.0054347826,,180.000018,0,1,3,469.52753593,30,53.973066148,0,2,3,10.112017066,1.1819850674,453.38125114,Yes,,0,0,181.30469261,53.430145218,0,
VLID_5858,Crime 1,,,,6,,1,2,0.8701690778,4,1,,8,Yes,,,,,,720.000072,,1,2,,,,,,,,,,No,,5,,,,,
VLID_5859,Crime 1,732.45442593,0,,4,0,6,7,36.068149413,2,3,196.65871122,8,No,0,11.111111111,0,0.0072463768,,180.000018,0,3,8,330.79627616,0,52.806555539,0,2,2,17.186328921,1.0401323475,3.7308535813,No,45.637863295,0,0,159.54590353,54.827562982,238.79234952,3
VLID_5860,Crime 2,23.690226597,0,,2,0,0,11,166.56819155,1,4,298.80668258,3,Yes,0,0,0,0.0217391304,0,92.0000092,0,1,5,475.87679267,30,1.6556924777,0,0,0,3.9216685623,0.4722377418,16.508201687,No,,1,0,43.461929075,50.894118956,361.99095023,3
VLID_5861,Crime 2,,,,2,0,3,12,195.93007232,3,7,88.782816229,6,No,0,0,0,0.0434782609,,8.40000084,0,1,11,,0,0,,0,1,,,0,Yes,,1,0,,,0,4
VLID_5862,Crime 2,11.845113299,,,2,1,1,4,41.764544701,2,1,41.050119332,1,No,0,0,0,0.0434782609,,192.0000192,0,0,6,,0,0,,1,2,,,449.58436475,No,,1,0,,,0,0
VLID_5863,Crime 2,2097.3431411,0,,2,0,3,1,86.717434253,1,7,115.51312649,5,No,0,5.5555555556,0,0.0031055901,,800.00008,2,1,3,317.14537417,0,140.85929185,,2,3,18.611567062,1.1568399409,1016.013781,No,,0,0,1303.0231361,55.065598398,150.57606753,1
VLID_5864,Crime 2,187.15279012,0,,3,0,4,6,140.65579604,2,2,174.70167064,1,No,0,0,186.66666667,0.035326087,31.254963356,1000.0001,0,0,10,400.95556314,0,75.321464611,0,1,0,17.143934712,0.4847215997,70.787168835,No,23.869368214,1,1,351.47956983,54.701543841,0,17
VLID_5865,Crime 1,,,,2,1,1,0,41.331631539,1,1,77.326968974,0,No,0,0,0,,,10.000001,,1,8,,0,0,,,,,,0,No,,2,,,,0,0
VLID_5866,Crime 2,,,,2,0,7,0,116.49560474,2,4,39.140811456,3,No,,0,,,,240.000024,,2,2,,0,,,,,,,0,No,,4,,,,,0
VLID_5867,Crime 1,9.4760906388,,,3,1,2,0,57.463220302,1,3,116.46778043,4,No,0,0,0,0.0652173913,,152.0000152,0,2,17,,0,0,,0,0,,,498.77880578,No,,1,0,,,0,0
VLID_5868,Crime 2,841.00304419,0,,5,0,3,6,90.015920895,1,1,176.61097852,10,No,0,0,0,0.0043478261,0,300.00003,0,0,8,317.14537417,0,44.314860028,0,1,3,26.317773619,0.5871084965,366.77922509,No,0,1,0,140.79216461,55.830412285,0,8
VLID_5869,Crime 1,118.45113299,0,,2,0,2,2,65.701268689,5,2,270.16706444,6,No,0,0,0,0.0135869565,1.6506154066,600.00006,0,0,16,1586.9967222,30,11.91596859,0,0,0,5.5396673604,0.063353021,351.85581076,Yes,,1,0,119.86811169,50.42881783,0,9
VLID_5870,Crime 1,4.4537626002,,,0,0,2,2,102.56671495,3,1,130.7875895,1,No,0,0,0,0.0108695652,,40.000004,0,2,6,,0,0,,0,1,,,41.699717462,Yes,,2,0,,,0,2
VLID_5871,Crime 2,2362.0577331,0,2398.3881796,3,0,6,2,63.538587122,0,9,174.70167064,1,No,1,11.111111111,0,0.0043478261,,320.000032,0,2,9,333.33597886,0,71.29512154,,3,2,9.472548129,0.6994882983,756.14167009,No,,1,1,175.57283769,54.71331998,0,2
VLID_5872,Crime 2,614.00329294,0,,1,0,2,3,112.18627195,4,0,226.25298329,2,No,0,5.5555555556,0,0.035326087,4.0792099214,624.0000624,0,3,15,317.14537417,0,14.186274184,0,2,1,13.738451735,0.1547013339,325.27760605,Yes,0,1,0,71.620361997,55.160741112,0,11
VLID_5873,Crime 1,,,,0,0,3,1,11.107901222,1,0,,2,No,,0,,,,54.0000054,,0,5,,0,,,,,,,0,No,,5,,,,,5
VLID_5874,Crime 2,61.594589152,0,2409.0843957,2,0,0,10,33.161484672,2,7,266.34844869,8,No,0,0,0,0.0108695652,1.3386880857,140.000014,0,2,10,793.33962968,29,0,0,0,3,0.887390127,0.0496625606,328.31511516,Yes,1.3078191823,3,,6.2326966151,50.225338007,0,6
VLID_5875,Crime 1,,,,2,0,5,1,24.768334105,1,2,,7,Yes,0,0,0,,,3800.00038,,0,6,,1,0,,,,,,0,No,,4,,,,0,8
VLID_5876,Crime 1,,,,3,1,6,7,25.129231559,2,2,,8,No,0,0,0,,,228.0000228,,2,6,,0,0,,0,0,,,0,No,,1,,,,0,11
VLID_5877,Crime 2,130.77005082,0,,0,0,7,0,32.08588758,1,3,295.94272076,5,No,0,0,0,0.0217391304,1.4725568942,321.60003216,0,1,7,468.89261026,30,1.4800887301,0,0,0,6.6126342962,0.0531951713,98.52094767,Yes,0,0,0,13.411427538,51.487230846,0,6
VLID_5878,Crime 2,319.96020042,0,,5,0,1,11,258.91502212,5,1,207.15990453,3,No,0,22.222222222,0,0.0117056856,6.6476432044,140.000014,0,0,7,317.14537417,0,79.122031434,0,1,0,18.020028679,1.9661053024,723.78559478,No,1.6431352557,1,0,246.74800707,55.201592197,68.44366706,35
VLID_5879,Crime 2,268.22074553,0,,5,0,1,8,55.470686678,1,2,209.06921241,6,No,1,0,133.33333333,0.010230179,3.3467202142,264.0000264,0,1,4,369.52674228,0,141.71222434,0,1,1,10.793492913,0.6768507589,253.30184669,Yes,0,2,2,143.4633203,53.460190285,0,41
VLID_5880,Crime 1,614.52447793,0,,3,0,3,3,55.617723236,0,2,191.88544153,2,No,1,11.111111111,80,0.0153452685,19.576082106,140.000014,0,3,8,317.14537417,0,136.10544754,0,1,2,19.730545839,10.355087309,194.63169789,Yes,8.3152225267,0,1,1299.5728933,55.051808482,386.32647629,6
VLID_5881,Crime 1,66.332634472,0,,0,0,5,4,224.54585749,1,3,146.06205251,5,No,0,5.5555555556,0,0.0163043478,32.686300759,180.000018,0,2,7,319.36761403,0,0,0,0,0,22.167728904,0.1062988412,11.423675568,Yes,,0,0,16.305179538,54.915706894,0,5
VLID_5882,Crime 1,,,,4,0,3,4,105.54532566,1,1,219.57040573,1,No,0,0,0,0.0652173913,,128.0000128,0,0,1,,30,0,,,,,,0,Yes,,1,,,,0,9
VLID_5883,Crime 2,,,,5,0,6,4,26.191053234,2,6,,7,No,,0,,0.0652173913,,111.60001116,0,1,1,,0,,,,,,,12.183052845,No,,0,,,,,8
VLID_5884,Crime 2,237.23392914,0,,1,0,2,12,87.1662577,0,9,193.7947494,0,No,0,11.111111111,0,0.0190217391,,450.30004503,0,3,5,317.14537417,0,17.322055392,0,1,1,21.102449786,0.5653618258,376.32096566,Yes,,0,0,232.83573784,55.046569855,97.342104263,16
VLID_5885,Crime 1,,,,5,,0,9,48.929334138,3,7,,3,No,,,,,,320.000032,,1,0,,,,,,,,,,No,,1,,,,,15
VLID_5886,Crime 2,,,,6,0,1,3,35.891199564,5,1,189.97613365,0,No,0,0,0,0.0217391304,,144.0000144,0,1,5,,30,0,,,,,,0,Yes,,3,,,,0,7
VLID_5887,Crime 2,70.407353446,,,1,0,4,12,50.335537501,4,3,,2,No,,0,,,,212.0000212,,0,1,,0,,,0,0,,,0,No,,3,0,,,,2
VLID_5888,Crime 2,15.967212726,0,,0,0,7,9,5.6104936336,1,5,91.646778043,4,No,0,0,0,0,,5.60000056,0,1,5,,0,7.0994086544,,0,2,,0,11.126527937,No,,2,0,0,50.025037556,0,2
VLID_5889,Crime 1,416.99536856,0,,4,1,3,1,136.75484342,4,4,154.65393795,1,No,0,5.5555555556,0,0.0093167702,,480.000048,0,1,1,321.58985389,0,33.301996426,,1,3,22.273751944,0.1129686819,108.06268825,Yes,,1,0,40.957720614,54.93907528,358.94900947,12
VLID_5890,Crime 2,878.29146086,0,2667.3007816,1,0,6,3,77.45848339,1,5,161.33651551,1,No,1,5.5555555556,0,0.0043478261,,600.00006,0,2,1,317.14537417,0,38.444677607,0,1,4,20.098986657,0.9325863996,1881.5718119,No,,1,0,416.14379721,55.839077766,182.51644549,1
VLID_5891,Crime 2,694.83434609,0,,4,0,6,9,112.30993423,0,0,213.8424821,1,No,2,38.888888889,933.33333333,0.0183946488,26.984126984,296.0000296,0,0,6,322.22477956,1,345.0613641,0,2,1,11.991799344,2.2849370413,325.04649122,No,38.180730102,1,2,592.49572198,54.952428643,1005.3614206,8
VLID_5892,Crime 2,2496.9498833,0,2416.7269707,1,0,1,5,60.931789679,1,4,296.8973747,3,No,0,0,0,0.0081521739,,660.000066,0,2,12,1745.7281407,0,46.999088742,,2,3,,0,1862.3562652,No,0,0,0,0,50.025037556,0,0
VLID_5893,Crime 2,,,,1,0,1,2,39.833810448,0,1,142.24343675,5,No,0,0,0,0.0652173913,,60.000006,0,1,2,,0,0,0,0,0,,,120.04764267,No,,0,0,,,0,0
VLID_5894,Crime 1,561.45837035,0,,1,0,6,1,46.968620777,0,3,219.57040573,1,No,0,0,0,0.0326086957,8.6211512718,390.72003907,0,1,1,634.60821118,30,39.435584469,0,0,0,12.9402892,1.0853349205,457.04607191,No,30.92758827,2,1,325.93664353,53.571357036,50.19202251,28
VLID_5895,Crime 2,483.04372031,0,,2,0,8,1,80.730145596,4,2,197.61336516,10,No,0,0,0,0.0217391304,6.2751004016,148.0000148,0,1,2,420.3207962,0,11.000320477,0,2,3,20.236594958,0.0318410224,10.730331097,No,,0,0,119.08902461,50.963945919,104.94695616,35
VLID_5896,Crime 2,14.214135958,,,9,0,1,6,94.662593332,1,0,41.050119332,5,No,0,0,0,,,156.0000156,,1,6,,0,0,,0,0,,,178.75080787,No,,4,0,,,0,75
VLID_5897,Crime 2,47.380453194,0,,3,0,1,1,24.839493759,0,4,263.48448687,2,No,0,0,266.66666667,0.0217391304,,44.0000044,0,2,16,459.68618799,30,10.460966109,0,0,1,12.496913026,0.5235472751,31.266533996,Yes,,1,0,30.662641383,52.784176264,0,0
VLID_5898,Crime 2,,,,3,0,0,0,58.453219242,0,3,,4,No,,0,,0,,304.0000304,0,1,15,,30,,,,7,,,0,No,,1,,,,,
VLID_5899,Crime 2,2181.8698696,0,,4,0,1,3,8.1697840066,1,4,221.4797136,2,No,1,22.222222222,400,0.02,19.503941693,328.0000328,0,0,0,389.84436384,30,289.52040735,0,4,1,15.818699736,4.3436184574,1396.692912,No,12.067255273,1,3,1114.4840635,54.430395593,1703.4868246,13
VLID_5900,Crime 2,,,,3,0,1,1,104.10002165,3,4,30.548926014,1,No,0,0,0,0.0124223602,,800.00008,0,2,1,,0,0,,0,1,,,0,Yes,,1,0,,,0,2
VLID_5901,Crime 2,227.42617533,0,,0,0,4,6,13.972172891,2,7,234.84486874,7,No,0,0,666.66666667,0.0391304348,,260.000026,0,1,1,1047.3098993,0,47.024174992,0,0,2,0.5602333173,0.0170271636,269.77703197,Yes,,4,0,3.5615409229,50.153229845,0,3
VLID_5902,Crime 2,,,,8,,2,7,104.54413699,3,2,,0,No,,,,,,60.000006,,2,7,,,,,,,,,,Yes,,0,,,,,
VLID_5903,Crime 1,272.05856224,0,,1,0,2,2,49.131872334,1,3,170.88305489,4,No,1,16.666666667,0,0.0072463768,,196.0000196,0,1,10,318.09776268,0,28.171858371,0,1,5,18.353290955,1.5590947646,35.987879678,No,,0,0,256.54224461,55.011088061,98.863074642,0
VLID_5904,Crime 2,329.53105196,0,2457.5326043,1,0,3,3,45.064283914,1,2,244.39140811,3,No,0,11.111111111,0,0.0066889632,,360.000036,0,0,9,385.39988413,0,143.94490056,0,1,2,19.577336272,1.2995849629,858.0302909,Yes,,2,0,362.44243799,54.595893841,139.92927488,1
VLID_5905,Crime 1,47.380453194,0,,5,0,9,3,64.717638805,1,2,90.692124105,5,Yes,0,5.5555555556,0,0.0217391304,,160.000016,0,1,11,326.35179644,0,5.1175949311,0,0,1,21.380129177,0.1879639237,0.9574756979,No,,2,0,26.21071523,54.74211317,0,6
VLID_5906,Crime 2,,,,1,0,1,3,49.889941429,1,1,,1,No,,0,,,,40.000004,,1,7,,0,,,,,,,0,No,,2,,,,,2
VLID_5907,Crime 2,221.50361868,0,,1,0,1,1,156.33917179,1,1,156.56324582,8,No,0,11.111111111,85.333333333,0.0108695652,,300.00003,0,1,13,321.90731672,0,44.302316903,0,0,2,21.423351113,0.1816961121,1.5187545552,No,,1,0,43.072385537,54.882323485,0,0
VLID_5908,Crime 1,479.15852315,0,,8,0,1,2,138.33655485,2,1,94.510739857,6,No,0,5.5555555556,0,0.027173913,40.718429273,134.40001344,1,5,9,,0,2.4333662172,,2,4,,0.2301998812,16.508201687,No,58.24855376,1,0,28.714923691,56.117509598,155.13897867,6
VLID_5909,Crime 1,,,,2,,0,1,99.862195153,0,3,,1,No,,,,,,32.0000032,,0,11,,,,,,,,,,No,,1,,,,,11
VLID_5910,Crime 1,110.68073866,,,4,0,2,6,52.373983445,2,1,114.55847255,5,No,0,0,0,0.0108695652,,72.0000072,0,2,11,,0,0,,1,1,,,54.179917938,Yes,,1,0,,,0,0
VLID_5911,Crime 2,12329.767954,0,3212.9625212,3,0,2,1,182.78085673,2,3,369.45107399,3,No,0,0,6666.6666667,0.0057208238,0,3200.00032,0,1,5,6412.4318447,30,1333.5599458,0,6,3,7.9341357611,0.5345376504,6759.0850824,No,0.828845003,1,1,1207.5293201,52.285571214,5711.2437735,3
VLID_5912,Crime 2,,0,,2,,4,4,77.800777629,0,3,284.48687351,3,No,0,0,0,0.0217391304,,120.000012,0,2,8,1218.7398313,30,0,0,,0,20.029195208,10.644305212,0,No,,2,,1187.4400033,54.444355755,0,
VLID_5913,Crime 2,238.0867773,0,,2,0,1,1,65.239449654,1,3,112.64916468,1,No,2,38.888888889,0,0.009057971,30.589022758,400.00004,0,4,25,323.49463091,0,21.448743461,0,1,2,20.289358181,0.8866701979,16.937414931,No,,1,1,272.01268799,54.899015189,27.377466824,13
VLID_5914,Crime 1,80.54677043,0,,7,0,9,5,93.732689641,3,3,209.06921241,2,No,0,0,0,0.0217391304,,80.000008,0,2,3,440.63841777,0,0.3261212456,0,0,0,8.7455683984,0.4363210685,351.06341708,No,16.517055655,4,0,36.50579446,52.249803276,0,3
VLID_5915,Crime 1,62.968622295,0,,2,0,7,4,41.218180417,1,3,151.78997613,2,No,0,0,0,0.0163043478,,280.000028,0,0,6,,0,0,,0,3,,0.0740781387,363.64266677,Yes,,1,0,16.527775846,51.264396595,0,0
VLID_5916,Crime 2,,,,4,0,1,8,18.502886639,2,2,135.56085919,7,No,,0,,0.0217391304,,280.000028,0,2,1,,0,,,,,,,0.5612788574,No,,0,,,,,12
VLID_5917,Crime 1,,,,1,,1,0,104.62263112,4,1,,6,No,,,,,,32.0000032,,1,6,,,,,,,,,,No,,1,,,,,25
VLID_5918,Crime 2,3685.8675953,0,,5,0,6,2,0.5552354334,0,0,,1,No,1,11.111111111,0,0,,200.00002,0,0,5,392.0666037,1,144.19576306,,1,8,10.71935381,8.9535610716,1074.2217002,No,,3,1,1623.5061701,54.86610197,701.16734477,4
VLID_5919,Crime 2,864.69327079,0,,3,0,1,3,33.22141314,0,0,220.52505967,4,No,1,11.111111111,0,0.0163043478,,280.000028,0,1,6,379.36809022,0,32.900616432,0,1,1,20.0696844,2.8189600128,276.94159151,Yes,29.729620281,0,0,628.94586736,54.890571151,1952.9259668,10
VLID_5920,Crime 1,66.332634472,0,2414.8104926,0,0,4,4,3.3947864834,4,1,133.65155131,3,No,0,5.5555555556,0,0.0173913043,33.467202142,138.0000138,0,1,11,317.14537417,0,4.2270330681,0,0,0,22.697844105,0.9559843635,180.53369365,No,33.6192566,1,0,118.643832,55.032548823,190.12129739,11
VLID_5921,Crime 1,,,,3,0,2,1,6.4998444821,1,3,210.02386635,0,No,0,0,0,0.0108695652,,60.000006,0,3,10,,30,0,,,,,,0,Yes,,1,,,,0,
VLID_5922,Crime 2,,,,0,0,2,1,94.36149646,2,5,165.15513126,4,No,0,16.666666667,0,0.0217391304,,65.0000065,0,4,22,,0,1.5678906039,,,,,,1.9809842025,No,,1,,,,518.65089927,9
VLID_5923,Crime 1,,,,4,0,2,4,147.87827128,4,2,234.84486874,4,No,0,0,0,0.0217391304,,152.0000152,0,3,5,,30,0,,,,,,0,Yes,,2,,,,0,0
VLID_5924,Crime 1,,,,6,,1,1,21.302863577,2,4,,4,No,,,,,,56.0000056,,2,1,,,,,,,,,,Yes,,2,,,,,
VLID_5925,Crime 2,338.77024034,0,2491.9670876,1,0,9,6,87.915947258,3,2,184.24821002,9,No,0,5.5555555556,0,0.018115942,10.995835193,560.000056,0,1,2,330.79627616,0,0,0,0,1,22.37220191,0.3933540852,296.98254835,No,,4,0,164.55432046,54.960774495,0,12
VLID_5926,Crime 2,54.487521173,0,,5,0,3,7,94.907101969,5,1,197.61336516,4,No,0,0,0,0.0217391304,,240.000024,0,0,8,444.13050897,0,12.844159827,0,1,2,4.52246579,0.0427579444,33.016403375,No,,1,0,8.3473615381,51.02653981,0,10
VLID_5927,Crime 1,303.18751999,0,2528.9429766,5,0,1,3,78.169450472,1,0,170.88305489,8,No,,0,,0,,160.000016,0,1,9,511.11516758,0,,,0,3,15.757121511,0.5543139915,571.57997522,Yes,,0,0,77.296567843,53.502754131,,2
VLID_5928,Crime 2,,,,2,,7,3,2.3491979858,1,2,,1,No,,,,,,240.000024,,1,17,,,,,,,,,,Yes,,1,,,,,
VLID_5929,Crime 1,,,,2,0,4,10,115.16541686,2,3,,2,No,,0,,,,4.0320004032,,1,4,,0,,,,,,,0,No,,1,,,,,8
VLID_5930,Crime 2,23.690226597,,,3,1,0,3,160.18873237,0,2,-14.31980907,0,No,0,0,0,0.0760869565,,120.000012,0,2,1,,0,0,,1,2,,,0,No,,4,0,,,0,7
VLID_5931,Crime 1,,,,0,,5,1,98.980311308,2,4,,5,No,,,,,,72.0000072,,1,0,,,,,,,,,,Yes,,0,,,,,
VLID_5932,Crime 2,480.91159992,0,,2,0,6,3,169.22406639,1,1,184.24821002,0,No,0,22.222222222,0,0.0093167702,29.283801874,180.000018,0,4,7,337.46299574,0,38.068383862,0,1,3,19.274814522,2.1013067864,99.346357754,No,,0,1,322.31945353,54.626940411,0,2
VLID_5933,Crime 2,,,,6,2,2,3,139.60544077,1,5,42.959427208,4,No,,0,,0.1739130435,,360.000036,0,1,24,,0,,,0,2,,,0,No,,1,0,,,,4
VLID_5934,Crime 2,649.11220876,0,,3,0,2,2,12.088009001,0,0,172.79236277,2,No,0,0,0,0.0108695652,,312.0000312,0,5,1,412.38422527,0,59.592386072,0,2,4,,0,111.10019736,No,,1,0,202.28439461,50.025037556,199.24711966,27
VLID_5935,Crime 2,118.78279616,0,,1,0,1,5,22.443580007,2,3,137.47016706,3,No,0,0,0,0.0072463768,23.43373494,160.000016,0,3,13,793.02216684,0,13.258082946,0,0,1,15.886621081,1.3971585921,57.745689502,No,,2,0,194.8274183,53.531296945,59.317844785,
