@relation 'Crime1Train_trainData-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 4 -E 4-Sweka.attributeSelection.BestFirst -D 2 -N 10'

@attribute mvar_2 numeric
@attribute mvar_12 numeric
@attribute mvar_17 numeric
@attribute mvar_25 numeric
@attribute mvar_32 numeric
@attribute mvar_40 numeric
@attribute output {0,1,2}

@data
0,252.983294,0,30,1377.543398,0,1
?,?,?,0,0,13,0
?,26.73031,0,0,66.8252,0,0
?,?,?,0,0,10,0
0,165.155131,666.666667,0,18.059973,1,0
0,190.930788,0,0,256.108241,2,0
0,184.24821,0,0,860.308423,16,0
0,257.756563,133.333333,0,194.79678,14,0
3,157.5179,0,0,77.951728,20,0
0,193.794749,0,0,23.012433,?,1
0,171.837709,0,0,10.169052,30,0
?,?,0,?,?,?,1
0,165.155131,85.333333,0,107.270295,10,0
?,168.973747,0,0,109.87859,0,0
0,212.887828,466.666667,0,745.939601,125,0
?,?,?,?,?,?,0
0,156.563246,133.333333,0,26.281057,2,0
?,79.236277,0,0,0,4,0
0,148.926014,0,0,15.352628,10,0
0,211.933174,613.333333,30,298.699401,6,1
?,?,?,0,0,1,0
0,315.0358,960,30,180.038448,0,1
?,249.164678,0,30,52.364016,2,0
?,?,?,0,0,25,0
0,205.250597,0,0,82.541008,0,1
0,260.620525,?,30,0,1,1
?,140.334129,0,0,23.375614,19,0
0,366.587112,8826.666667,30,2778.627492,5,1
0,168.973747,?,0,23.111482,1,0
0,178.520286,80.266667,0,103.869605,13,0
?,142.243437,0,0,153.361194,4,0
0,235.799523,0,0,93.469438,?,0
?,?,?,0,0,4,0
?,?,?,0,0,18,0
?,148.926014,0,0,0,1,0
0,283.53222,133.333333,30,26.016926,3,1
?,107.875895,0,0,23.837843,3,0
?,?,?,0,0,4,0
0,299.761337,933.333333,30,247.821124,0,1
0,221.479714,0,0,52.397032,9,1
0,274.940334,0,30,9.904921,?,0
?,28.639618,0,0,0,11,0
0,252.983294,0,30,75.409465,8,1
0,152.74463,0,0,714.7391,1,0
0,202.386635,0,0,947.933957,2,1
?,21.957041,?,0,0,11,0
?,167.064439,0,0,105.322327,1,0
0,379.952267,0,30,1215.432857,1,1
?,?,?,?,?,5,0
?,104.057279,0,0,13.899906,19,0
2,126.968974,106.666667,0,400.951203,27,0
0,72.553699,?,0,0,0,0
?,99.28401,0,0,0,0,0
0,137.470167,0,0,96.341865,16,0
?,104.057279,?,0,0,12,0
?,61.097852,0,0,0,0,0
?,?,?,?,?,?,0
?,?,?,0,0,4,0
?,?,?,1,0,?,0
?,62.052506,0,0,0,1,0
0,294.033413,0,30,162.308639,0,1
0,129.832936,0,0,1618.265995,3,0
0,158.472554,0,0,1120.807845,9,0
0,158.472554,0,0,680.236959,11,0
0,227.207637,0,30,5.282625,36,0
1,190.930788,0,0,104.92613,1,0
0,290.214797,533.333333,0,1387.448319,8,1
0,134.606205,34.666667,0,24.564204,6,0
0,227.207637,0,0,342.578201,3,1
?,?,?,0,0,?,0
0,286.396181,0,30,121.797512,24,0
0,271.121718,0,0,1496.336417,0,1
?,189.976134,0,0,880.118265,1,0
4,143.198091,0,0,71.942743,12,0
?,206.205251,0,30,0,6,0
?,220.52506,0,30,0,?,0
2,101.193317,400,0,288.398284,6,0
0,226.252983,0,0,1625.694686,3,1
1,163.245823,120,1,48.071883,18,0
?,171.837709,0,0,94.691045,3,0
1,203.341289,253.333333,0,472.101552,7,1
?,124.105012,0,0,284.535364,34,0
0,198.568019,0,0,453.084104,2,0
0,256.801909,693.333333,30,293.053596,10,1
0,105.011933,0,0,47.609654,3,0
?,156.563246,0,0,0,14,0
?,158.472554,0,0,0,23,0
0,240.572792,200,30,155.14408,5,1
0,82.100239,133.333333,0,23.936892,3,0
0,285.441528,0,30,80.097795,1,1
0,251.073986,0,30,0,8,1
?,?,?,1,0,14,0
?,?,?,?,?,7,1
?,128.878282,0,0,13.074496,5,0
0,197.613365,48,0,81.913697,6,0
0,290.214797,0,30,62.797199,1,1
?,57.279236,0,0,0,1,0
?,?,?,?,?,?,0
?,?,?,0,0,7,0
?,?,?,0,0,0,0
?,135.560859,0,0,0,11,0
?,?,?,0,0,0,0
0,306.443914,0,30,7230.196142,4,1
?,43.914081,0,0,0,5,0
0,134.606205,0,0,269.677983,1,0
?,?,?,?,?,0,0
?,70.644391,0,0,174.227561,12,0
?,?,?,?,?,13,0
0,325.536993,400,30,1089.046065,9,1
1,91.646778,85.333333,0,60.420018,6,0
?,147.016706,0,0,15.187546,18,0
0,295.942721,0,30,0,16,1
0,166.109785,0,0,546.685607,32,0
?,?,?,0,0,35,0
?,73.508353,0,0,313.358684,1,0
0,180.429594,0,0,192.881829,31,0
0,324.582339,0,30,2344.395754,4,1
?,97.374702,0,0,4.358165,?,0
?,?,?,0,0,13,0
?,154.653938,0,0,559.165808,3,0
0,121.24105,0,0,78.314909,3,0
0,202.386635,146.666667,0,256.009192,4,1
?,?,?,?,?,16,0
0,396.181384,8000,30,7901.254541,0,1
0,173.747017,66.666667,0,31.827813,0,0
0,?,?,30,16.508202,?,0
0,283.53222,0,30,101.195276,2,1
0,232.935561,666.666667,29,74.551039,0,1
?,111.694511,0,0,0,6,0
0,109.785203,0,0,7.593773,14,0
0,385.680191,4000,30,2631.242267,1,1
0,171.837709,100,0,21.988925,0,0
0,213.842482,0,29,538.497539,3,0
?,85.918854,0,0,62.69815,16,0
0,304.534606,186.666667,30,409.502451,7,1
0,215.75179,0,0,322.108031,11,0
0,310.26253,?,30,0,15,0
0,186.157518,66.666667,0,347.0024,1,0
0,116.46778,133.333333,0,29.384599,17,0
?,?,?,0,0,0,0
0,332.21957,4000,2,1530.475378,6,1
0,156.563246,0,0,417.558454,13,0
?,36.27685,?,0,0,8,0
?,?,?,?,?,?,0
?,84.009547,?,0,1.584787,9,0
0,180.429594,0,30,0.561279,11,0
0,171.837709,0,0,1084.885999,4,0
0,260.620525,0,30,9.904921,?,0
?,?,?,?,?,?,0
0,269.212411,0,30,0,?,1
0,163.245823,0,0,190.108451,12,0
?,?,?,30,0,115,0
0,116.46778,0,0,592.74349,13,0
0,277.804296,0,30,316.528259,3,1
?,?,?,?,?,1,0
0,219.570406,146.666667,0,526.182421,20,1
?,125.059666,0,0,36.714241,14,0
0,258.711217,0,0,644.810358,1,1
0,161.336516,0,0,9.904921,7,1
0,169.928401,0,0,27.898861,?,0
0,188.066826,800,0,92.247831,5,1
0,161.336516,0,0,686.179911,11,0
0,255.847255,?,0,114.071674,?,1
0,276.849642,3600,30,0,?,1
?,117.422434,0,0,149.036045,0,0
0,222.434368,80,0,105.28931,13,0
0,261.575179,266.666667,30,264.626473,27,0
0,160.381862,0,29,185.354089,4,0
0,128.878282,0,0,91.125273,11,0
?,?,?,0,0,0,0
0,69.689737,?,0,0.099049,20,0
?,110.739857,0,0,0,15,0
0,256.801909,0,0,1942.45406,2,1
0,296.897375,0,30,8.683314,?,0
0,327.446301,5066.666667,30,977.549671,1,1
0,111.694511,0,0,15.187546,27,0
0,150.835322,?,30,11.390659,27,0
0,257.756563,0,30,351.756762,13,0
0,187.112172,80,0,146.724897,9,0
0,231.980907,0,0,739.732518,8,0
0,279.713604,80,2,496.830838,0,1
?,?,?,?,?,13,0
0,?,?,30,12.017971,21,0
?,209.069212,0,30,0,4,0
0,306.443914,200,30,52.463065,0,1
0,219.570406,146.666667,0,301.571828,4,1
0,190.930788,0,30,0,?,0
0,93.556086,0,0,30.342075,0,0
0,220.52506,133.333333,0,209.85226,0,1
0,249.164678,0,30,3.40069,8,0
0,111.694511,0,0,56.127886,3,0
?,130.78759,0,0,309.627831,14,0
0,202.386635,0,1,87.460453,8,0
0,256.801909,0,1,1353.01221,?,1
0,122.195704,0,0,1.848919,10,0
0,227.207637,0,0,1849.413835,26,1
0,305.48926,0,30,290.511333,0,1
?,?,?,0,0,0,0
0,213.842482,0,0,305.203633,8,1
2,145.107399,0,0,0,16,0
0,229.116945,112,0,378.30195,1,1
?,?,?,?,?,?,0
0,155.608592,0,0,147.220143,8,0
0,277.804296,400,1,869.123802,3,1
1,84.9642,0,0,0,3,0
?,?,?,?,?,?,0
0,281.622912,200.266667,30,19.347612,2,0
?,?,?,?,?,?,0
0,104.057279,0,0,4.886428,15,0
?,59.188544,0,0,3.730854,4,0
?,?,?,0,0,10,0
?,?,?,?,?,24,0
0,82.100239,?,0,46.222965,0,0
0,189.02148,0,30,0,15,0
0,113.603819,0,0,0,13,0
?,?,?,0,0,20,0
0,193.794749,?,0,370.708177,0,1
0,?,0,0,16.508202,0,0
0,211.933174,0,0,163.695328,10,0
?,?,?,0,0,?,0
0,228.162291,0,30,209.456063,9,0
?,?,?,0,0,11,0
0,91.646778,80,0,5.678821,5,0
?,181.384248,0,30,16.508202,22,0
0,147.97136,666.666667,0,2562.667197,4,0
0,162.29117,?,30,29.153484,6,0
0,154.653938,0,30,0.132066,26,0
0,210.97852,0,30,98.917145,0,0
0,225.298329,160,0,320.457211,37,0
?,?,?,0,3.40069,14,0
?,?,?,0,0,10,0
0,223.389022,53.333333,0,231.081807,18,0
0,79.236277,0,0,0,16,0
1,178.520286,0,30,0,3,0
0,231.026253,0,0,277.767002,1,1
?,?,?,0,0,10,0
0,167.064439,0,0,45.661686,5,0
?,?,?,?,?,?,0
?,?,?,0,0,21,0
0,210.023866,?,30,36.318044,29,0
?,?,?,?,?,21,0
0,129.832936,69.333333,0,3.103542,4,0
1,83.054893,0,0,104.265802,26,0
0,150.835322,0,0,686.642141,6,0
0,?,?,30,12.546233,7,0
0,227.207637,0,30,31.431616,21,0
0,348.448687,0,30,425.086194,0,1
?,189.02148,0,30,0,18,0
?,?,?,0,0,?,0
0,260.620525,0,30,13.008463,15,0
?,150.835322,?,0,22.847351,16,0
?,?,?,?,?,?,0
0,265.393795,0,30,205.395045,6,1
?,?,?,?,?,?,0
0,294.033413,0,30,124.93407,0,0
0,259.665871,0,29,980.323049,4,1
?,24.821002,0,0,0,22,0
?,?,?,?,?,32,0
?,?,?,?,?,?,0
?,20.047733,?,0,0,0,0
?,?,?,0,0,8,0
0,217.661098,0,1,255.579979,2,1
0,151.789976,0,0,1439.515187,14,0
0,230.071599,0,29,48.038867,7,0
0,165.155131,0,0,13.800857,2,0
0,143.198091,0,0,227.350954,15,0
0,?,?,30,14.428168,?,0
?,36.27685,0,0,0,16,0
0,211.933174,0,0,248.052239,16,0
?,248.210024,0,30,266.970638,2,0
0,142.243437,133.333333,0,18.159022,23,0
?,218.615752,0,30,41.567652,1,0
0,385.680191,7360,30,2604.069767,0,1
0,262.529833,0,30,63.721659,1,0
0,147.016706,0,0,77.984745,40,0
?,76.372315,0,0,0,10,0
?,?,0,?,?,?,0
?,?,?,?,?,?,0
?,249.164678,0,30,122.45784,7,0
0,278.75895,0,29,1137.778277,3,1
?,85.918854,0,0,13.041479,8,0
0,146.062053,80,0,102.383867,11,0
0,273.98568,0,30,227.681118,0,1
?,?,?,?,?,10,1
?,?,?,0,0,6,0
0,233.890215,0,0,70.324939,8,0
0,?,?,30,0,?,0
?,?,?,?,?,?,0
?,?,0,0,0,10,0
0,281.622912,0,30,0,?,1
?,48.687351,?,0,0,0,0
?,?,?,?,?,3,0
0,124.105012,0,0,5.381674,2,0
0,270.167064,0,30,165.676312,5,0
0,177.565633,0,0,17.729809,0,0
0,271.121718,800,30,210.908785,7,1
0,182.338902,0,0,1.947968,10,0
?,31.50358,?,0,0,9,0
3,165.155131,226.666667,0,76.432974,37,0
?,113.603819,0,0,0,?,0
?,?,?,?,?,2,0
?,?,?,0,0,12,0
0,236.754177,1333.333333,30,253.797093,11,1
1,105.966587,0,0,801.67129,0,0
0,287.350835,0,30,645.305604,2,1
?,106.921241,0,0,0,12,0
?,76.372315,0,0,0,?,0
0,180.429594,106.666667,0,164.22359,1,1
?,?,?,?,?,?,0
?,?,?,0,0,17,0
?,153.699284,0,0,0,1,0
2,167.064439,0,0,0,2,0
?,291.169451,0,30,227.38397,0,1
0,77.326969,0,0,88.847141,2,0
?,119.331742,0,0,0,35,0
?,34.367542,0,0,0,10,0
?,?,?,?,?,5,0
3,124.105012,0,0,46.090899,1,0
?,61.097852,0,0,59.231428,1,0
0,168.973747,80,0,72.107825,14,0
?,117.422434,0,0,349.940859,29,0
0,119.331742,0,0,45.826768,9,0
?,137.470167,0,0,99.742555,8,0
?,13.365155,0,0,0,10,0
0,203.341289,0,30,82.243861,32,0
0,161.336516,0,0,41.600668,24,0
0,186.157518,0,2,65.042315,52,0
?,57.279236,?,0,0,?,0
?,44.868735,?,0,0,0,0
0,254.892601,0,30,182.778809,11,0
0,218.615752,133.333333,0,306.128092,7,1
?,?,?,0,0,10,0
0,203.341289,80,0,736.661992,21,0
?,58.23389,0,0,9.376659,1,0
?,84.009547,0,0,0,0,0
0,238.663485,0,1,216.125377,18,0
?,120.286396,0,0,0,7,0
0,?,0,30,0.330164,16,0
?,?,?,?,?,11,0
?,252.983294,0,30,0,0,0
0,200.477327,106.666667,0,88.120781,2,0
0,128.878282,0,0,412.53996,?,0
0,129.832936,0,0,684.198927,2,0
?,124.105012,0,0,0,?,0
0,154.653938,0,0,21.493679,14,0
0,256.801909,0,30,15.41866,3,1
?,86.873508,0,0,0,4,0
0,261.575179,266.666667,30,0,?,1
0,186.157518,0,0,410.558976,11,0
1,57.279236,0,0,0.36318,5,0
0,184.24821,0,0,18.456169,13,0
0,141.288783,0,0,14.857382,7,0
?,47.732697,?,0,0,0,0
?,61.097852,0,0,0,0,0
?,179.47494,0,30,19.512694,14,0
0,112.649165,0,0,106.21377,0,0
?,108.830549,0,0,0,21,0
?,23.866348,0,0,0,20,0
?,?,?,?,?,9,0
?,196.658711,0,0,2712.330554,12,0
?,111.694511,0,0,604.926543,7,0
0,162.29117,0,0,148.970012,?,0
0,193.794749,0,30,17.201546,20,0
?,?,?,?,?,?,0
?,?,?,?,?,?,0
0,153.699284,0,0,13.206561,15,0
0,200.477327,133.333333,0,35.06342,11,1
0,172.792363,1733.333333,1,4.490231,8,0
2,203.341289,0,0,53.189426,4,0
?,?,?,?,?,?,0
?,?,0,?,?,?,1
0,114.558473,0,0,97.464423,18,0
?,?,?,0,0,4,0
0,252.02864,0,30,0,?,1
0,215.75179,160,1,305.96301,2,0
0,79.236277,0,0,83.894681,10,0
3,52.505967,0,0,9.904921,38,0
0,264.439141,0,30,0,?,0
0,300.715991,6666.666667,30,0,?,1
0,181.384248,0,0,640.188061,18,0
?,65.871122,?,0,0,11,0
?,?,?,0,0,52,0
1,157.5179,120,1,114.10469,18,0
0,?,?,30,0,22,0
0,77.326969,0,0,271.824049,11,0
?,?,0,0,0,10,0
?,42.959427,0,0,0,26,0
2,59.188544,33.333333,0,0,14,0
?,?,?,0,0,16,0
?,111.694511,0,0,0,15,0
0,149.880668,106.933333,0,116.118691,14,0
0,331.264917,0,30,2036.352711,2,1
0,202.386635,133.333333,0,248.712567,48,0
?,30.548926,?,0,0,0,0
0,138.424821,0,1,0,8,0
?,128.878282,0,0,0,1,0
0,256.801909,106.666667,30,18.059973,0,1
?,131.742243,0,0,4.424198,21,0
?,259.665871,?,1,29.450632,25,0
?,109.785203,0,0,461.866467,5,0
0,178.520286,0,0,282.224216,0,0
?,142.243437,0,0,403.130285,12,0
?,80.190931,0,0,3.40069,5,0
0,213.842482,0,1,133.914532,7,1
?,85.918854,0,0,0,1,0
0,147.016706,0,0,20.668269,17,0
0,132.696897,0,0,0,3,0
0,210.023866,53.333333,0,1179.444978,11,1
?,?,?,0,0,10,0
?,?,?,0,0,?,0
0,242.4821,0,1,554.213347,5,0
0,192.840096,0,0,124.141677,31,0
?,172.792363,0,0,0,0,0
?,126.01432,0,0,417.888618,?,0
?,58.23389,?,0,0,6,0
0,164.200477,0,0,363.048372,0,0
0,207.159905,0,0,293.647892,0,0
3,137.470167,0,0,37.308536,0,0
0,336.038186,0,30,430.632949,1,1
0,203.341289,133.333333,0,380.481033,5,1
?,?,?,0,0,5,0
0,268.257757,0,30,26.413123,0,1
0,204.295943,160,0,204.470586,21,0
?,?,?,0,0,15,0
0,151.789976,106.933333,0,41.171455,3,0
0,185.202864,0,0,12.249086,17,0
?,294.988067,0,30,0,0,0
1,207.159905,0,0,11088.79019,2,0
0,218.615752,213.333333,0,260.664505,?,1
0,258.711217,266.666667,30,43.548636,0,1
0,121.24105,0,0,12.447184,40,0
0,155.608592,0,0,0.396197,4,0
0,310.26253,0,30,9.838888,0,1
1,150.835322,0,0,39.223487,12,0
0,118.377088,0,0,3.30164,1,0
0,222.434368,266.666667,0,1283.941894,12,1
?,78.281623,0,0,0,10,0
0,229.116945,0,29,82.673074,30,0
?,?,?,?,?,10,0
0,216.706444,0,0,517.763238,3,0
?,?,?,30,0,1,0
0,360.859189,?,30,899.498894,2,0
0,165.155131,0,0,130.976072,22,0
0,196.658711,0,0,7.263609,2,1
0,?,?,2,0,10,0
?,?,?,?,?,8,0
0,231.980907,160,1,155.573293,10,0
?,118.377088,?,0,21.493679,11,0
?,63.961814,0,0,0,?,0
?,?,?,0,0,3,0
?,?,?,0,0,1,0
?,?,?,?,?,?,0
0,257.756563,0,30,44.043882,10,0
?,?,0,?,?,?,1
1,149.880668,0,0,126.419809,4,0
0,180.429594,53.333333,0,0,1,0
?,216.706444,?,0,0,?,0
?,134.606205,0,0,0,5,0
0,207.159905,0,0,146.163618,5,1
0,220.52506,0,0,145.50329,20,0
0,278.75895,80,30,82.541008,10,1
0,211.933174,0,30,458.366728,11,0
?,?,?,?,?,?,0
0,169.928401,0,30,255.117749,5,0
0,229.116945,0,30,32.686239,16,0
0,184.24821,0,0,19.809842,0,0
0,213.842482,280,0,372.259948,0,1
0,197.613365,960,1,294.209171,54,0
?,87.828162,0,0,186.773794,9,0
0,160.381862,0,0,1279.1215,13,0
?,?,?,0,0,3,0
0,117.422434,0,30,3.631804,11,0
?,129.832936,0,0,38.232995,6,0
0,175.656325,0,30,33.016403,1,0
?,?,?,0,0,7,0
?,161.336516,?,0,36.912339,16,0
?,?,?,0,0,?,0
?,147.97136,0,0,47.741719,10,0
?,29.594272,0,0,0,8,0
0,61.097852,0,0,0,0,0
?,?,?,0,0,14,0
0,164.200477,0,0,2.575279,0,0
?,?,?,0,0,12,0
?,?,?,0,0,?,0
0,254.892601,0,30,5.678821,1,0
0,189.02148,0,0,28.856337,2,0
?,199.522673,0,30,0,7,0
?,186.157518,0,0,17.828858,?,0
0,138.424821,0,0,97.629505,9,0
?,?,?,0,0,11,0
?,176.610979,0,0,99.775571,5,0
?,67.78043,0,0,0,1,0
0,169.928401,0,0,40.676209,39,0
?,?,?,0,0,3,0
0,249.164678,1333.333333,30,0,0,1
?,63.961814,0,0,587.130701,4,0
0,142.243437,0,0,22.781318,23,0
?,?,?,0,0,5,0
0,178.520286,?,0,843.205926,?,0
0,?,?,0,8.254101,1,0
0,101.193317,80,0,197.73524,7,0
?,61.097852,0,0,0,?,0
?,?,?,30,13.569742,9,0
3,173.747017,0,0,30.375091,6,0
?,147.016706,0,0,520.04137,10,0
0,208.114559,80,0,8.022986,3,0
0,153.699284,0,0,13.008463,21,0
0,244.391408,0,29,439.184198,0,1
0,250.119332,0,30,320.094031,6,0
0,175.656325,0,0,942.882448,?,0
0,155.608592,0,30,0.231115,1,0
?,246.300716,0,30,0,?,1
0,308.353222,0,30,62.863232,1,1
0,131.742243,0,0,176.109496,3,0
0,212.887828,0,1,515.551139,1,1
0,80.190931,0,0,18.951416,12,0
?,?,?,0,0,3,0
0,80.190931,80,0,9.145544,27,0
0,226.252983,72.266667,30,91.125273,5,0
?,226.252983,0,0,56.392017,2,1
?,?,?,?,?,6,0
0,284.486874,0,30,0,4,1
4,151.789976,0,29,342.115972,35,0
0,200.477327,0,0,381.801689,6,1
0,87.828162,0,0,14.824365,25,0
?,25.775656,0,0,0,1,0
0,191.885442,0,0,891.442891,5,1
?,91.646778,0,0,0,2,0
?,?,?,0,0,12,0
0,218.615752,66.666667,0,804.543717,4,0
0,195.704057,0,30,9.739839,7,0
?,?,?,?,?,?,0
0,178.520286,0,30,30.738272,11,0
0,260.620525,0,0,44.274997,0,1
?,149.880668,0,0,148.540799,?,0
?,104.057279,0,0,99.51144,2,0
?,189.02148,0,0,0.396197,11,0
0,158.472554,0,0,1351.262341,2,0
?,79.236277,0,0,18.621252,12,0
0,108.830549,0,0,16.442169,15,0
0,56.324582,0,0,0,1,0
?,74.463007,?,0,53.684672,?,0
0,167.064439,0,0,94.228815,44,0
0,185.202864,189.333333,0,53.387524,1,0
?,154.653938,0,0,87.262354,6,0
0,-9.546539,?,0,0,31,0
?,35.322196,?,0,0,10,0
?,49.642005,0,0,0,13,0
0,146.062053,0,0,246.038238,4,0
?,?,?,0,0,10,0
?,?,?,0,0,1,0
?,?,?,0,0,0,0
?,?,?,?,?,10,0
?,63.00716,0,0,28.790304,26,0
?,31.50358,?,0,0,18,0
1,240.572792,0,0,463.088074,0,1
0,206.205251,0,30,104.001671,28,0
0,241.527446,133.333333,30,96.143767,19,0
0,254.892601,0,30,39.6527,0,1
0,336.038186,533.333333,30,0,?,1
0,199.522673,0,0,7.428691,16,0
?,103.102625,0,0,0,6,0
0,210.97852,200,0,35.129453,4,0
0,99.28401,0,0,5.183575,10,0
?,?,?,?,?,18,0
0,357.040573,933.333333,30,16496.97611,1,1
0,183.293556,133.333333,0,939.316676,3,0
0,141.288783,0,0,19.611744,28,0
0,130.78759,0,0,0.132066,8,0
0,82.100239,0,0,6.471215,20,0
?,?,?,?,?,?,0
?,144.152745,0,0,34.039912,2,0
0,189.976134,0,0,353.2425,6,0
?,105.011933,0,0,396.064775,0,0
0,167.064439,0,0,23.606728,18,0
?,-1.909308,0,0,0,1,0
?,177.565633,0,0,232.237381,12,0
?,?,?,0,0,17,0
0,106.921241,0,0,14.329119,15,0
1,168.973747,0,0,0,16,0
?,143.198091,0,0,624.538286,6,0
?,?,?,0,0,17,0
0,195.704057,200,0,2746.964761,19,0
?,?,?,1,0,?,0
0,91.646778,0,0,0.693344,3,0
?,148.926014,0,0,0,16,0
0,148.926014,0,0,3.169575,0,0
?,66.825776,0,0,95.021209,3,0
0,74.463007,533.333333,0,425.977636,4,0
0,153.699284,0,0,0,27,0
?,52.505967,?,0,0,5,0
0,?,0,30,0,19,0
?,118.377088,0,0,41.567652,5,0
?,?,?,0,0,?,0
0,312.171838,173.333333,30,743.364322,0,1
1,56.324582,0,0,43.680702,11,0
?,?,?,0,0,5,0
0,171.837709,0,0,111.826558,10,0
?,101.193317,0,0,0,11,0
?,80.190931,0,0,74.35294,2,0
0,205.250597,0,30,66.362971,1,1
0,273.98568,0,30,30.57319,0,1
?,174.701671,0,0,95.28534,23,0
0,188.066826,0,0,100.931145,7,0
0,237.708831,?,0,3415.712011,8,0
0,136.515513,80,0,18.456169,1,0
0,306.443914,0,0,1917.922872,11,1
?,23.866348,?,0,0,18,0
0,133.651551,0,0,42.888308,9,0
0,233.890215,133.333333,0,589.408833,0,1
0,263.484487,0,30,48.831261,3,1
0,132.696897,0,0,91.125273,14,0
0,?,?,0,0.099049,10,0
?,215.75179,0,30,7.197576,10,0
0,234.844869,0,1,476.88893,5,1
?,218.615752,?,0,32.422108,9,0
?,?,?,30,0,?,0
0,255.847255,533.333333,0,143.027059,0,1
?,116.46778,?,0,298.798451,4,0
0,167.064439,0,0,24.960401,3,0
?,41.050119,?,0,0,8,0
0,88.782816,0,0,22.418138,0,0
?,65.871122,0,0,603.077624,1,0
0,230.071599,1866.666667,30,0,7,0
0,213.842482,136,0,308.340191,4,1
0,143.198091,0,0,33.4126,6,0
0,153.699284,0,0,710.182837,12,0
0,264.439141,0,0,534.832718,1,1
0,174.701671,133.333333,0,0.330164,11,0
?,?,?,0,0,?,0
0,367.541766,5173.333333,30,1020.140832,?,1
0,265.393795,120,30,52.297983,0,1
?,42.004773,0,0,0,?,0
0,181.384248,0,30,8.254101,16,0
0,125.059666,0,0,0.528262,1,0
0,337.947494,0,30,5415.779695,3,1
?,137.470167,0,0,8.122035,1,0
0,211.933174,0,0,1365.525427,4,0
0,225.298329,333.333333,0,590.300276,0,1
?,88.782816,0,0,0,22,0
0,195.704057,0,0,11075.18743,0,0
1,142.243437,533.333333,0,71.381464,6,0
?,101.193317,0,0,0.033016,15,0
?,?,?,0,0,16,0
?,?,?,0,0,14,0
0,151.789976,0,0,11.951938,4,0
0,93.556086,0,0,0,1,0
?,64.916468,?,0,7.692822,4,0
?,197.613365,0,30,123.085152,18,0
0,157.5179,1893.333333,0,56.127886,12,0
0,209.069212,0,30,0,?,0
0,306.443914,4266.666667,0,2529.287613,38,0
0,175.656325,0,0,810.618736,4,0
0,?,0,0,0,0,0
0,178.520286,0,30,68.542053,13,0
0,201.431981,213.333333,0,22.087974,1,0
?,188.066826,0,0,0,?,0
0,230.071599,133.333333,0,932.614346,1,1
?,?,?,1,0,?,0
?,63.00716,0,0,0,2,0
0,144.152745,346.666667,0,254.985683,7,0
0,164.200477,200,0,230.751643,11,0
1,84.009547,53.6,0,133.38627,0,0
?,163.245823,0,1,0,1,0
?,?,0,0,0,1,0
0,193.794749,0,30,9.904921,28,0
0,138.424821,0,0,134.013581,2,0
0,238.663485,0,0,76.631072,22,0
0,106.921241,0,0,2.014001,?,0
?,108.830549,0,0,0,4,0
?,?,?,0,0,36,0
0,203.341289,0,0,105.091212,9,0
0,217.661098,0,0,26.413123,10,0
?,?,?,?,?,4,0
?,?,?,?,?,?,0
1,104.057279,0,0,872.293377,6,0
0,206.205251,0,30,94.525963,3,0
0,195.704057,0,0,156.959982,1,0
0,241.527446,66.666667,0,90.795109,3,0
?,?,0,30,0,4,1
0,82.100239,0,0,5.975969,19,0
0,158.472554,133.333333,0,276.182214,8,0
?,?,?,0,0,10,0
0,235.799523,1333.333333,30,271.229754,2,1
0,183.293556,0,0,109.317312,6,0
?,?,?,0,0,?,0
0,172.792363,200,0,1110.110531,3,0
?,62.052506,0,0,0,1,0
0,168.973747,58.933333,0,15.715808,12,0
0,333.174224,0,29,1905.27759,?,1
0,168.019093,0,0,13.470693,1,0
?,131.742243,0,0,0,16,0
0,145.107399,?,0,4.721346,10,0
1,147.016706,0,30,3.103542,7,0
0,132.696897,0,0,38.860307,1,0
0,128.878282,0,0,398.706087,4,0
0,126.968974,0,0,3.796886,0,0
?,28.639618,?,0,0,?,0
0,340.811456,4666.666667,30,882.033216,?,1
0,314.081146,0,30,414.223797,0,1
?,223.389022,0,0,371.302472,0,0
0,199.522673,0,0,209.555112,16,0
0,145.107399,0,0,1.056525,22,0
?,?,?,0,0,0,0
?,35.322196,0,0,0,35,0
?,?,?,0,0,19,0
0,237.708831,0,30,86.271862,3,0
0,69.689737,?,0,0,1,0
?,?,?,?,?,10,0
?,180.429594,0,0,415.511437,25,0
?,?,?,0,0,11,0
?,?,?,?,?,6,0
0,227.207637,0,0,570.490434,0,1
?,59.188544,0,0,0,?,0
?,?,?,?,?,12,0
?,68.735084,0,0,0,10,0
0,351.312649,6666.666667,30,1044.539954,0,1
1,228.162291,0,30,51.802737,59,0
?,?,?,0,0,?,0
?,248.210024,0,30,0.330164,?,1
2,180.429594,0,0,1318.146888,24,0
0,329.355609,560,30,0,4,1
?,?,?,?,?,0,0
0,?,0,0,0,?,0
0,263.484487,?,30,25.125483,9,0
0,136.515513,0,0,197.107928,0,0
0,140.334129,0,0,0.82541,47,0
?,248.210024,0,30,0,?,1
?,?,?,?,?,?,0
0,160.381862,0,0,163.629295,21,0
?,116.46778,0,0,101.393375,2,0
0,155.608592,0,0,3.532755,13,0
0,198.568019,80,0,215.167901,0,1
?,?,?,0,0,3,0
0,130.78759,0,0,69.433496,3,0
0,207.159905,0,1,0,2,0
